time,frame_idx,dx,dy,theta,theta_px,scale,scale_delta,shear,inlier_ratio,fit_error,num_tracks,num_inliers,x_path,y_path,theta_path,x_res,y_res,theta_res,theta_res_px,vx,vy,vtheta,vtheta_px,ax,ay,atheta,atheta_px,jerk_x,jerk_y,jerk_theta,jerk_theta_px,shake_energy,jerk_energy,valid
0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21865322143265753,0.6707380586781991,-0.0019220537366220957,-1.2301143914381414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4180550731990302,0.0,1.0
0.033670034,1,-1.5509203956183821,-1.5430134814651488,0.0004515941345876532,0.28902024613609806,1.00571963197347,0.00571963197347003,0.0,0.9622641509433962,0.39721184968948364,795.0,765.0,-1.5509203956183821,-1.5430134814651488,0.0004515941345876532,-0.22130084862435928,0.37427794571861117,-0.0012874655071901454,-0.8239779246016931,-0.0026476271917017513,-0.29646011295958796,0.0006345882294319504,0.4061364668364482,-0.0026476271917017513,-0.29646011295958796,0.0006345882294319504,0.4061364668364482,-0.0026476271917017513,-0.29646011295958796,0.0006345882294319504,0.4061364668364482,0.9316639235712192,0.50283440435212,1.0
0.06734007,2,-1.4384550593260155,-1.39232560148104,0.0004530229014687783,0.2899346569400181,1.0052884809816944,0.005288480981694432,0.0,0.9563543003851092,0.3517517149448395,779.0,745.0,-2.9893754549443976,-2.9353390829461885,0.0009046170360564314,-0.10482800500872891,0.1884387498591047,-0.000620965355099944,-0.3974178272639642,0.11647284361563037,-0.18583919585950648,0.0006665001520902013,0.4265600973377288,0.11912047080733212,0.11062091710008148,3.1911922658250935e-05,0.0204236305012806,0.12176809799903388,0.40708103005966945,-0.0006026763067736994,-0.3857128363351676,0.4521493143971164,0.573861330670105,1.0
0.1010101,3,-1.4197302993817318,-1.8050089926260735,0.0012185974494124112,0.7799023676239432,1.005972075851783,0.005972075851782943,0.0,0.9532595325953259,0.3867589235305786,813.0,775.0,-4.409105754326129,-4.740348075572262,0.0021232144854688426,0.0354291218074243,-0.44779121809608213,0.0008373800392064163,0.5359232250921064,0.1402571268161532,-0.6362299679551868,0.0014583453943063603,0.9333410523560706,0.023784283200522838,-0.45039077209568035,0.000791845242216159,0.5067809550183417,-0.09533618760680929,-0.5610116891957618,0.0007599333195579081,0.48635732451706115,0.699275268309371,0.7485763496084262,1.0
0.13468014,4,-1.4685438818103511,-0.8669389117044266,-0.0003383944998908531,-0.216572479930146,1.004948939446388,0.004948939446387968,0.0,0.9506493506493506,0.4963274896144867,770.0,732.0,-5.87764963613648,-5.607286987276689,0.0017848199855779894,0.1303365781924688,-0.1812989041468862,0.0007607917169774377,0.48690669886556015,0.0949074563850445,0.2664923139491959,-7.658832222897857e-05,-0.049016526226546286,-0.04534967043110871,0.9027222819043828,-0.001534933716535339,-0.9823575785826169,-0.06913395363163155,1.353113054000063,-0.002326778958751498,-1.4891385336009588,0.5356631867693921,2.0132630262102698,1.0
0.16835016,5,-1.3643812131730821,-1.556685291759776,0.0009834319554254687,0.6293964514723,1.0054396228199527,0.005439622819952694,0.0,0.9373401534526854,0.3505032956600189,782.0,733.0,-7.242030849309563,-7.163972279036465,0.002768251941003458,0.3312750039535697,-0.6375411873369234,0.0020238756213281067,1.2952803976499883,0.20093842576110088,-0.45624228319003723,0.001263083904350669,0.8083736987844281,0.10603096937605638,-0.7227345971392332,0.0013396722265796475,0.8573902250109744,0.1513806398071651,-1.625456879043616,0.0028746059431149864,1.8397478035935912,1.4811999197717112,2.459613413641681,1.0
0.2020202,6,-1.6888367247297242,-1.587582623916414,0.00034293336791494365,0.21947735546556393,1.006394490735275,0.0063944907352750935,0.0,0.9601542416452442,0.47880229353904724,778.0,747.0,-8.930867574039286,-8.75155490295288,0.003111185308918402,0.20803060763808823,-1.1553094378340996,0.0026600942479269767,1.702460318673265,-0.12324439631548145,-0.5177682504971761,0.00063621862659887,0.4071799210232768,-0.32418282207658233,-0.061525967307138885,-0.0006268652777517989,-0.4011937777611513,-0.4302137914526387,0.6612086298320943,-0.0019665375043314464,-1.2585840027721256,2.0679428830409923,1.4853667730747164,1.0
0.23569024,7,-1.828993356161094,-0.34200649419556284,-0.0015170086860436334,-0.9708855590679254,1.0050879268636361,0.0050879268636361275,0.0,0.9368556701030928,0.38020458817481995,776.0,727.0,-10.75986093020038,-9.093561397148441,0.0015941766228747686,-0.05669334188743136,-0.4557706118275444,0.0014457916688213944,0.9253066680456924,-0.2647239495255196,0.6995388260065551,-0.0012143025791055823,-0.7771536506275727,-0.14147955321003813,1.2173070765037313,-0.0018505212057044523,-1.1843335716508494,0.1827032688665442,1.2788330438108702,-0.0012236559279526534,-0.7831397938896982,1.033021498106327,1.5106628926304817,1.0
0.26936027,8,-1.5143234998581971,-0.7883388957000996,-0.0006739246439697262,-0.43131177214062477,1.0049466890425416,0.0049466890425415855,0.0,0.9284785435630689,0.331417441368103,769.0,714.0,-12.274184430058577,-9.881900292848542,0.0009202519789050424,-0.00966596814744669,-0.22847365860926416,0.0010797815185392442,0.6910601718651164,0.04702737373998467,0.22729695321828025,-0.00036601015028215017,-0.2342464961805761,0.31175132326550425,-0.4722418727882749,0.0008482924288234321,0.5429071544469966,0.4532308764755424,-1.6895489492920062,0.0026988136345278847,1.7272407260978462,0.7279133222827937,2.458323494850815,1.0
0.30303028,9,-1.0269835710700805,-1.2678685429179197,2.3405274859510793e-05,0.014979375910086908,1.0042352779647508,0.004235277964750761,0.0,0.8957286432160804,0.4303947389125824,796.0,713.0,-13.301168001128659,-11.149768835766462,0.0009436572537645532,0.520187190084533,-0.5042562419591601,0.0014120972123312565,0.9037422158920041,0.5298531582319796,-0.2757825833498959,0.00033231569379201225,0.21268204402688784,0.482825784491995,-0.5030795365681762,0.0006983258440741624,0.446928540207464,0.17107446122649073,-0.03083766377990127,-0.0001499665847492697,-0.0959786142395326,1.15828280789633,0.1985681927768829,1.0
0.33670032,10,-1.7255569175801826,-0.0027479063917892343,-0.001746800500007558,-1.1179523200048371,1.0060440260858092,0.006044026085809229,0.0,0.90234375,0.4553578197956085,768.0,693.0,-15.02672491870884,-11.152516742158252,-0.0008031432462430049,0.34535724625156483,0.4638915038000988,-2.9009405003475723e-05,-0.018566019202224462,-0.17482994383296813,0.9681477457592589,-0.001441106617334732,-0.9223082350942285,-0.7046831020649478,1.2439303291091548,-0.0017734223111267444,-1.1349902791211164,-1.1875088865569428,1.747009865677331,-0.002471748155200907,-1.5819188193285805,0.5786291142911826,2.6390695287111265,1.0
0.37037036,11,-1.5674811354930729,-0.8606219773390434,-0.0008634573654830417,-0.5526127139091467,1.0046633228042328,0.004663322804232761,0.0,0.9405684754521964,0.37922316789627075,774.0,728.0,-16.594206054201912,-12.013138719497295,-0.0016666006117260466,0.3208977176921337,0.5553344531285109,-0.0005942018855779661,-0.3802892067698983,-0.02445952855943112,0.09144294932841213,-0.0005651924805744904,-0.36172318756767385,0.150370415273537,-0.8767047964308468,0.0008759141367602417,0.5605850475265547,0.8550535173384848,-2.1206351255400016,0.002649336447886986,1.6955753266476712,0.7456484297825894,2.8466094817384646,1.0
0.4040404,12,-1.7788968167899408,-0.4635503541851736,-0.0012856842344639659,-0.8228379100569382,1.0055140524998543,0.005514052499854261,0.0,0.9384010484927916,0.4248571991920471,763.0,716.0,-18.373102870991854,-12.476689073682468,-0.0029522848461900125,0.07572152976353408,1.0273778820605788,-0.001593262694402256,-1.0196881244174438,-0.24517618792859963,0.47204342893206785,-0.0009990608088242898,-0.6393989176475455,-0.2207166593691685,0.38060047960365573,-0.0004338683282497994,-0.2776757300798716,-0.3710870746427055,1.2573052760345025,-0.0013097824650100411,-0.8382607776064264,1.4494836783127207,1.5560216275439132,1.0
0.43771043,13,-1.5166333728561592,-1.3933621552132764,0.00020648120723951296,0.13214797263328829,1.0050374551340073,0.005037455134007329,0.0,0.9486521181001284,0.3159714639186859,779.0,739.0,-19.889736243848013,-13.870051228895745,-0.0027458036389504995,0.08191219643769188,0.5554979483477176,-0.0011160119822965424,-0.7142476686697872,0.0061906666741577965,-0.4718799337128612,0.0004772507121057136,0.3054404557476567,0.25136685460275743,-0.943923362644929,0.0014763115209300035,0.9448393733952022,0.47208351397192594,-1.3245238422485848,0.001910179849179803,1.2225151034750739,0.9085358059779464,1.8632684806741366,1.0
0.47138047,14,-2.146628663065938,-0.6704676458707794,-0.0019851655641049478,-1.2705059610271665,1.0063885073471044,0.0063885073471043885,0.0,0.9547218628719275,0.4753511846065521,773.0,738.0,-22.036364906913953,-14.540518874766525,-0.004730969203055447,-0.5543846276876856,0.7947605442939043,-0.002850474423813365,-1.8243036312405536,-0.6362968241253775,0.2392625959461867,-0.0017344624415168227,-1.1100559625707664,-0.6424874907995353,0.7111425296590479,-0.0022117131536225363,-1.415496418318423,-0.8938543454022927,1.655065892303977,-0.0036880246745525395,-2.3603357917136254,2.0656888384120746,3.0181788794415265,1.0
