time,frame_idx,dx,dy,theta,theta_px,scale,scale_delta,shear,inlier_ratio,fit_error,num_tracks,num_inliers,x_path,y_path,theta_path,x_res,y_res,theta_res,theta_res_px,vx,vy,vtheta,vtheta_px,ax,ay,atheta,atheta_px,jerk_x,jerk_y,jerk_theta,jerk_theta_px,shake_energy,jerk_energy,valid
0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12274231659452277,-0.013442250425232163,4.171724673489954e-05,0.026699037910335705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12632976294136808,0.0,1.0
0.033333335,1,-0.23724292983260267,0.009423898748397072,-0.00010736330193867962,-0.06871251324075496,1.001010602162251,0.0010106021622509065,0.0,0.8433734939759037,0.20950694382190704,83.0,70.0,-0.23724292983260267,0.009423898748397072,-0.00010736330193867962,-0.032160653149045676,0.018393206234290613,4.059334720173143e-05,0.025979742209108116,-0.15490296974356843,0.031835456659522775,-1.1238995331681092e-06,-0.0007192957012275899,-0.15490296974356843,0.031835456659522775,-1.1238995331681092e-06,-0.0007192957012275899,-0.15490296974356843,0.031835456659522775,-1.1238995331681092e-06,-0.0007192957012275899,0.045250023776812344,0.1581421630129139,1.0
0.06666667,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0.0,-0.23724292983260267,0.009423898748397072,-0.00010736330193867962,0.03580542610773821,0.03548339251442796,0.0001255612374044215,0.08035919193882976,0.06796607925678388,0.017090186280137348,8.496789020269007e-05,0.05437944972972165,0.22286904900035232,-0.014745270379385427,8.609178973585818e-05,0.05509874543094924,0.37777201874392075,-0.0465807270389082,8.721568926902629e-05,0.055818041132176824,0.09486147485755925,0.3847039329057657,0.0
0.1,3,-0.19988196593876686,-0.0630620701588484,-0.00031201979449406957,-0.19969266847620454,1.0009382263333166,0.0009382263333166385,0.0,0.8125,0.25592631101608276,80.0,65.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,-0.10921314541348393,-0.015208472435752324,-0.00012060217201301492,-0.07718539008832956,-0.14501857152122213,-0.050691864950180285,-0.00024616340941743646,-0.15754458202715932,-0.21298465077800602,-0.06778205123031764,-0.00033113129962012653,-0.211924031756881,-0.4358536997783583,-0.053036780850932205,-0.00041722308935598473,-0.26702277718783024,0.1345971515598433,0.5138895905451041,1.0
0.13333334,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,-0.066181239842167,-0.006956857739034282,-7.169728498567402e-05,-0.04588626239083137,0.04303190557131692,0.008251614696718042,4.890488702734091e-05,0.03129912769749818,0.18805047709253905,0.05894347964689833,0.00029506829644477736,0.18884370972465753,0.40103512787054507,0.12672553087721597,0.0006261995960649038,0.4007677414815385,0.0808325643094899,0.5809503563769197,0.0
0.16666667,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,-0.033709627124066666,-0.0022224429947471785,-3.758388893086088e-05,-0.024053688915750965,0.03247161271810034,0.0047344147442871035,3.4113396054813135e-05,0.021832573475080407,-0.01056029285321658,-0.0035171999524309383,-1.4791490972527771e-05,-0.009466554222417774,-0.19861076994575563,-0.062460679599329265,-0.00030985978741730514,-0.1983102639470753,0.041471172688558405,0.28753179862619477,0.0
0.2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,-0.010527111266171674,-0.00040383764337188766,-1.6101976771810977e-05,-0.010305265133959025,0.023182515857894992,0.0018186053513752909,2.1481912159049905e-05,0.01374842378179194,-0.009289096860205348,-0.0029158093929118126,-1.263148389576323e-05,-0.008084149693288467,0.0012711959930112315,0.0006013905595191257,2.1600070767645416e-06,0.0013824045291293066,0.014737084037683788,0.0019719665666242314,0.0
0.23333333,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,0.004637503724529202,-0.0008996511253892558,-5.091541431759652e-06,-0.003258586516326177,0.015164614990700875,-0.0004958134820173682,1.1010435340051325e-05,0.007046678617632848,-0.008017900867194117,-0.002314418833392659,-1.047147681899858e-05,-0.006701745164159091,0.0012711959930112315,0.0006013905595191535,2.16000707676465e-06,0.001382404529129376,0.005738832549118256,0.001971966566624288,0.0
0.26666668,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,0.013055413841047303,-0.0031084928812801504,-2.392575833942473e-06,-0.0015312485337231826,0.008417910116518101,-0.0022088417558908946,2.698965597817179e-06,0.0017273379826029944,-0.006746704874182774,-0.0017130282738735264,-8.311469742234147e-06,-0.005319340635029854,0.0012711959930113426,0.0006013905595191327,2.160007076764433e-06,0.0013824045291292372,0.013507452780817273,0.001971966566624256,0.0
0.3,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43712489577136954,-0.05363817141045133,-0.0004193830964327492,0.015997815076393918,-0.006428972351525425,-5.845072901594791e-06,-0.003740846657020666,0.0029424012353466145,-0.0033204794702452745,-3.452497067652318e-06,-0.0022095981232974835,-0.005475508881171487,-0.0011116377143543799,-6.151462665469497e-06,-0.003936936105900478,0.001271195993011287,0.0006013905595191466,2.16000707676465e-06,0.001382404529129376,0.01764244048952745,0.001971966566624322,0.0
