time,frame_idx,dx,dy,theta,theta_px,scale,scale_delta,shear,inlier_ratio,fit_error,num_tracks,num_inliers,x_path,y_path,theta_path,x_res,y_res,theta_res,theta_res_px,vx,vy,vtheta,vtheta_px,ax,ay,atheta,atheta_px,jerk_x,jerk_y,jerk_theta,jerk_theta_px,shake_energy,jerk_energy,valid
0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799852946815967,0.11937555942051328,5.428224937041346e-05,0.03474063959706461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931613425312476,0.0,1.0
0.032679737,1,-2.081157463178636,-1.018394172205972,-0.00012762819326136304,-0.08168204368727235,1.005947047662102,0.0059470476621019674,0.0,0.6829971181556196,0.6658303737640381,347.0,237.0,-2.081157463178636,-1.018394172205972,-0.00012762819326136304,-0.07324461971889251,-0.08583174606522537,9.199163739247298e-05,0.05887464793118271,-0.6532299144004892,-0.20520730548573865,3.7709388022059525e-05,0.024134008334118096,-0.6532299144004892,-0.20520730548573865,3.7709388022059525e-05,0.024134008334118096,-0.6532299144004892,-0.20520730548573865,3.7709388022059525e-05,0.024134008334118096,0.12727170588701647,0.6851290459837905,1.0
0.06535947,2,-1.3829311921565166,-0.5136746225261498,-0.0004384812517154064,-0.28062800109786007,1.0035728993621913,0.0035728993621912952,0.0,0.7610619469026548,0.5279910564422607,339.0,258.0,-3.4640886553351526,-1.5320687947321217,-0.0005661094449767694,-0.0714405723322864,0.17510604032965849,-0.0002544684494234712,-0.16285980763102156,0.0018040473866061113,0.26093778639488385,-0.0003464600868159442,-0.22173445556220428,0.6550339617870953,0.4661450918806225,-0.00038416947483800373,-0.2458684638963224,1.3082638761875844,0.6713523973663611,-0.00042187886286006323,-0.2700024722304405,0.2495780392516737,1.495048409315723,1.0
0.09803922,3,-1.290528602583685,-0.5833738044126242,8.714266432803418e-05,0.05577130516994187,1.0032189133732126,0.003218913373212562,0.0,0.8035714285714286,0.5603778958320618,336.0,270.0,-4.754617257918838,-2.115442599144746,-0.0004789667806487352,-0.016373281345504864,0.3326480763687245,-0.00014308049544484912,-0.09157151708470343,0.055067290986781536,0.15754203603906602,0.00011138795397862207,0.07128829054631813,0.053263243600175425,-0.10339575035581783,0.00045784804079456625,0.2930227461085224,-0.6017707181869199,-0.5695408422364403,0.00084201751563257,0.5388912100048447,0.34541014720912,0.9883868192479505,1.0
0.13071895,4,-1.844978952044145,-0.9548314678875213,-0.0002735326843362127,-0.17506091797517612,1.0048177338089608,0.004817733808960778,0.0,0.7752161383285303,0.5683584809303284,347.0,269.0,-6.599596209962983,-3.0702740670322672,-0.0007524994649849479,-0.5508427225294676,0.08991376979340693,-0.0004546032242442621,-0.29094606351632774,-0.5344694411839628,-0.24273430657531758,-0.00031152272879941297,-0.1993745464316243,-0.5895367321707443,-0.4002763426143836,-0.00042291068277803504,-0.2706628369779424,-0.6427999757709197,-0.2968805922585658,-0.0008807587235726013,-0.5636855830864649,0.6294138565663969,0.9050255971465225,1.0
0.1633987,5,-0.9810110585206394,-0.7549128597365728,0.00046446156608681213,0.29725540229555975,1.0032353780745875,0.003235378074587514,0.0,0.7465940054495913,0.5344427227973938,367.0,274.0,-7.5806072684836225,-3.82518692676884,-0.00028803789889813577,-0.252377689637842,0.02315728155940855,-8.482649559935228e-05,-0.05428895718358546,0.2984650328916256,-0.06675648823399838,0.0003697767286449098,0.23665710633274228,0.8329344740755884,0.1759778183413192,0.0006812994574443228,0.43603165276436656,1.4224712062463327,0.5762541609557028,0.0011042101402223578,0.706694489742309,0.25918728515927975,1.6896479788555958,1.0
0.19607843,6,-1.0260839713933039,-0.6939768736570232,0.00042506835377692623,0.2720437464172328,1.0032494382533181,0.0032494382533181376,0.0,0.7749287749287749,0.5187554359436035,351.0,272.0,-8.606691239876927,-4.519163800425863,0.00013703045487879046,-0.025966025804427417,-0.0017261210748147349,0.0001944027688920559,0.12441777209091577,0.2264116638334146,-0.024883402634223284,0.00027922926449140814,0.1787067292745012,-0.07205336905821103,0.041873085599775095,-9.054746415350167e-05,-0.05795037705824107,-0.9049878431337994,-0.1341047327415441,-0.0007718469215978244,-0.49398202982260764,0.1271101726932513,1.0397140574943242,1.0
0.22875817,7,-1.1166804120147187,-0.8075001397925242,0.0006306397503086964,0.40360944019756567,1.003704549280384,0.0037045492803839952,0.0,0.788135593220339,0.5647266507148743,354.0,279.0,-9.723371651891645,-5.3266639402183875,0.0007676702051874868,0.08692170448439462,-0.15431780099445547,0.0006335897192067045,0.4054974202922909,0.11288773028882204,-0.15259167991964073,0.00043918695031464863,0.2810796482013751,-0.11352393354459256,-0.12770827728541745,0.0001599576858232405,0.10237291892687392,-0.041470564486381534,-0.16958136288519254,0.00025050514997674217,0.160323295985115,0.44249014031720485,0.23702574879609448,1.0
0.2614379,8,-1.2414067335301193,-0.8096675687590911,0.0003065508367133539,0.19619253549654647,1.0033238911481852,0.0033238911481852096,0.0,0.7726027397260274,0.5584399700164795,365.0,282.0,-10.964778385421765,-6.136331508977479,0.0010742210419008406,0.0562085835970052,-0.31838403170072294,0.0007086145863525671,0.4535133352656429,-0.030713120887389422,-0.16406623070626747,7.502486714586253e-05,0.04801591497335202,-0.14360085117621146,-0.011474550786626736,-0.0003641620831687861,-0.2330637332280231,-0.030076917631618905,0.11623372649879071,-0.0005241197689920266,-0.33543665215489704,0.5569579353737191,0.35627608361901064,1.0
0.29411763,9,-1.3065196326801631,-0.8288281954136363,6.39760370148577e-05,0.04094466368950893,1.0034353879208833,0.0034353879208832705,0.0,0.7908163265306123,0.5750432014465332,392.0,310.0,-12.271298018101927,-6.965159704391115,0.0011381970789156983,-0.054439002838863715,-0.5060401215517389,0.0005065320253615759,0.32418049623140854,-0.11064758643586892,-0.187656089851016,-0.0002020825609909912,-0.12933283903423437,-0.0799344655484795,-0.023589859144748537,-0.00027710742813685373,-0.17734875400758637,0.06366638562773197,-0.012115308358121801,8.705465503193238e-05,0.05571497922043672,0.6034345066260554,0.0854654799614742,1.0
