time,frame_idx,dx,dy,theta,theta_px,scale,scale_delta,shear,inlier_ratio,fit_error,num_tracks,num_inliers,x_path,y_path,theta_path,x_res,y_res,theta_res,theta_res_px,vx,vy,vtheta,vtheta_px,ax,ay,atheta,atheta_px,jerk_x,jerk_y,jerk_theta,jerk_theta_px,shake_energy,jerk_energy,valid
0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6678695070468685,1.0350360377488526,-0.00022710271927030477,-0.14534574033299505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2403526361945694,0.0,1.0
0.033333335,1,-1.789209479052237,-1.5475464633690903,0.0005670632384516302,0.36292047260904337,1.006792974977629,0.006792974977628985,0.0,0.9298245614035088,0.24927106499671936,285.0,265.0,-1.789209479052237,-1.5475464633690903,0.0005670632384516302,0.046952875492176416,0.23372051853449438,4.541967962372079e-05,0.029068594959181307,-0.6209166315546921,-0.8013155192143582,0.00027252239889402553,0.17441433529217634,-0.6209166315546921,-0.8013155192143582,0.00027252239889402553,0.17441433529217634,-0.6209166315546921,-0.8013155192143582,0.00027252239889402553,0.17441433529217634,0.24015585879573642,1.0286225668487023,1.0
0.06666667,2,-1.3911804979536655,-1.1404353205784308,0.0004378577721134962,0.28022897415263753,1.0051571122145408,0.005157112214540849,0.0,0.9638989169675091,0.27356022596359253,277.0,267.0,-3.1803899770059028,-2.687981783947521,0.0010049210105651264,-0.1505062358285305,-0.1382173452304425,0.00015195648353769206,0.09725214946412292,-0.19745911132070693,-0.37193786376493687,0.00010653680391397127,0.06818355450494161,0.4234575202339852,0.4293776554494213,-0.00016598559498005427,-0.10623078078723473,1.0443741517886773,1.2306931746637795,-0.0004385079938740798,-0.28064511607941106,0.22630541779024352,1.6383176554830743,1.0
0.1,3,-1.3967087100243052,-1.063897212260497,0.0003372140638654342,0.2158170008738779,1.0052279404904014,0.005227940490401428,0.0,0.9621993127147767,0.2588178515434265,291.0,280.0,-4.577098687030208,-3.751878996208018,0.0013421350744305606,-0.33088863367862587,-0.41320979839536776,0.000122756986165203,0.07856447114572992,-0.18038239785009536,-0.27499245316492527,-2.919949737248905e-05,-0.018687678318392992,0.01707671347061157,0.0969454106000116,-0.00013573630128646031,-0.0868712328233346,-0.4063808067633736,-0.3324322448494097,3.0249293693593955e-05,0.01935954796390013,0.5351653964094246,0.5253868571049668,1.0
0.13333334,4,-1.2772353153031988,-0.9434815116778891,0.00029983703174261343,0.1918957003152726,1.0047548929023118,0.004754892902311791,0.0,0.9486301369863014,0.24103176593780518,292.0,277.0,-5.854334002333407,-4.695360507885907,0.001641972106173174,-0.3720163248605255,-0.5492384590722894,2.2775399235017493e-05,0.014576255510411196,-0.04112769118189963,-0.13602866067692165,-9.998158693018551e-05,-0.06398821563531873,0.13925470666819573,0.1389637924880036,-7.078208955769646e-05,-0.04530053731692574,0.12217799319758416,0.04201838188799201,6.495421172876385e-05,0.041570695506408864,0.6635295759131915,0.13572446044527353,1.0
0.16666667,5,-1.2148454287417458,-0.9370830371137783,0.0005168676549642796,0.33079529917713896,1.0047207131941494,0.004720713194149351,0.0,0.9431438127090301,0.28864073753356934,299.0,282.0,-7.069179431075153,-5.632443544999685,0.0021588397611374535,-0.333796431128043,-0.6621797636563906,0.00010810691369514446,0.06918842476489245,0.03821989373248247,-0.11294130458410123,8.533151446012696e-05,0.05461216925448126,0.0793475849143821,0.02308735609282042,0.00018531310139031248,0.11860038488979999,-0.05990712175381363,-0.11587643639518319,0.00025609519094800894,0.16390092220672572,0.7447745531040242,0.2094748768914505,1.0
0.2,6,-1.209811397860109,-0.7577645602569069,0.00038480124255370275,0.24627279523436976,1.004616621490737,0.0046166214907370495,0.0,0.9450171821305842,0.26765474677085876,291.0,275.0,-8.278990828935262,-6.390208105256591,0.002543641003691156,-0.27640842175516056,-0.5809729202315932,3.134202951686309e-05,0.020058898890792376,0.057388009372882465,0.08120684342479745,-7.676488417828137e-05,-0.04912952587410008,0.019168115640399996,0.19414814800889868,-0.00016209639863840834,-0.10374169512858133,-0.0601794692739821,0.17106079191607826,-0.0003474095000287208,-0.22234208001838132,0.6436874311995806,0.2869135124039198,1.0
0.23333333,7,-1.1888446975007647,-0.7557911768552771,0.00048082664259966186,0.3077290512637836,1.0046013899033708,0.004601389903370778,0.0,0.931740614334471,0.2653219401836395,293.0,273.0,-9.467835526436026,-7.145999282111869,0.003024467646290818,-0.18674324085833227,-0.48482223262982327,2.2260094760232288e-05,0.014246460646548664,0.08966518089682829,0.09615068760176992,-9.0819347566308e-06,-0.005812438244243712,0.032277171523945825,0.014943844176972476,6.768294942165057e-05,0.043317087629856366,0.013109055883545828,-0.1792043038319262,0.0002297793480600589,0.1470587827584377,0.5197389699641477,0.23219025699722334,1.0
0.26666668,8,-1.1555499897582913,-0.6846440080643392,0.0005602479179829774,0.3585586675091056,1.0045380382514835,0.004538038251483467,0.0,0.9523809523809523,0.2667137384414673,294.0,280.0,-10.623385516194318,-7.830643290176208,0.0035847155642737957,-0.05529649464858899,-0.30641312583845615,6.594452036613047e-05,0.0422044930343235,0.13144674620974328,0.17840910679136712,4.368442560589818e-05,0.027958032387774834,0.04178156531291499,0.0822584191895972,5.276636036252898e-05,0.033770470632018545,0.009504393788969168,0.06731457501262472,-1.4916589059121594e-05,-0.00954661699783782,0.31421000181216263,0.06864927826663206,1.0
0.3,9,-1.1762453916789228,-0.6248069696734763,0.00041456693017603255,0.2653228353126608,1.0044265602150213,0.004426560215021302,0.0,0.9655172413793104,0.2977169156074524,290.0,280.0,-11.79963090787324,-8.455450259849684,0.003999282494449828,0.06111809361680365,-0.05891494063424929,-6.101942125218227e-05,-0.039052429601396654,0.11641458826539264,0.24749818520420686,-0.00012696394161831274,-0.08125692263572015,-0.015032157944350644,0.06908907841283973,-0.00017064836722421092,-0.10921495502349499,-0.056813723257265636,-0.013169340776757466,-0.0002234147275867399,-0.14298542565551353,0.09344240929610888,0.15442170390439267,1.0
