time,frame_idx,dx,dy,theta,theta_px,scale,scale_delta,shear,inlier_ratio,fit_error,num_tracks,num_inliers,x_path,y_path,theta_path,x_res,y_res,theta_res,theta_res_px,vx,vy,vtheta,vtheta_px,ax,ay,atheta,atheta_px,jerk_x,jerk_y,jerk_theta,jerk_theta_px,shake_energy,jerk_energy,valid
0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5089328974044919,0.5014033265945707,-0.0014784113457720796,-0.946183261294131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1856140830530948,0.0,1.0
0.032679737,1,-0.9993975469948606,-0.7011541448713705,6.659703516867154e-05,0.04262210250794978,1.0032189048901843,0.003218904890184282,0.0,0.9457964601769911,0.4379528760910034,904.0,855.0,-0.9993975469948606,-0.7011541448713705,6.659703516867154e-05,-0.18903868434134707,0.24516114378365383,-0.00043804986905161575,-0.28035191619303407,0.3198942130631448,-0.2562421828109168,0.001040361476720464,0.6658313451010969,0.3198942130631448,-0.2562421828109168,0.001040361476720464,0.6658313451010969,0.3198942130631448,-0.2562421828109168,0.001040361476720464,0.6658313451010969,0.4176563270344685,0.7818719485453663,1.0
0.06535947,2,-1.0539238635935437,-0.7773210855192842,-7.416472730379215e-05,-0.047465425474426975,1.0035684476737794,0.0035684476737793958,0.0,0.9544491525423728,0.41432666778564453,944.0,901.0,-2.0533214105884046,-1.4784752303906548,-7.56769213512061e-06,0.0031109767466990235,-0.020696358399397985,0.00019268921747468289,0.12332109918379705,0.1921496610880461,-0.2658575021830518,0.0006307390865262987,0.40367301537683115,-0.1277445519750987,-0.009615319372135,-0.0004096223901941653,-0.2621583297242658,-0.4476387650382435,0.24662686343878182,-0.0014499838669146292,-0.9279896748253627,0.12508441522114075,1.0594197045161553,1.0
0.09803922,3,-1.0203474747129104,-0.7201126106020279,-5.175114775026921e-05,-0.033120734560172296,1.0033324870900475,0.00333248709004752,0.0,0.9564270152505446,0.4229530096054077,918.0,878.0,-3.073668885301315,-2.1985878409926825,-5.931883988538982e-05,0.1612124897904459,-0.16522861197817873,0.0005942513497337817,0.38032086382962027,0.15810151304374687,-0.14453225357878074,0.0004015621322590988,0.25699976464582325,-0.03404814804429923,0.12132524860427107,-0.00022917695426719986,-0.1466732507310079,0.09369640393079948,0.13094056797640607,0.00018044543592696542,0.11548507899325787,0.4448976517636149,0.19814452281510675,1.0
0.13071895,4,-0.9685802406004242,-0.7464281913373929,3.915631256748139e-05,0.025060040043188087,1.003142913220412,0.003142913220411936,0.0,0.9497816593886463,0.3878110945224762,916.0,870.0,-4.042249125901739,-2.9450160323300754,-2.0162527317908436e-05,0.30905039847323046,-0.27439452019407673,0.0008524005023908898,0.5455363215301694,0.14783790868278457,-0.109165908215898,0.00025814915265710804,0.16521545770054913,-0.010263604360962297,0.035366345362882745,-0.00014341297960199077,-0.09178430694527409,0.023784543683336934,-0.08595890324138833,8.57639746652091e-05,0.05488894378573382,0.6844080505207901,0.10472551606270733,1.0
0.1633987,5,-0.9957689699280776,-0.8212600898608451,0.00012112343951109833,0.07751900128710293,1.0033668229023651,0.0033668229023651186,0.0,0.9461206896551724,0.39403802156448364,928.0,878.0,-5.038018095829816,-3.7662761221909205,0.00010096091219318989,0.373262437806396,-0.3991452484239426,0.0009754664359728517,0.6242985190226251,0.06421203933316555,-0.12475072822986588,0.00012306593358196196,0.07876219749245565,-0.08362586934961902,-0.015584820013967882,-0.00013508321907514608,-0.08645326020809349,-0.07336226498865672,-0.05095116537685063,8.329760526844688e-06,0.0053310467371806,0.8296929659039105,0.0894788423977371,1.0
0.19607843,6,-0.9641570078512776,-0.8134891006332885,0.00019172846663784463,0.12270621864822057,1.0032564477264307,0.0032564477264307445,0.0,0.9354144241119483,0.38026052713394165,929.0,869.0,-6.002175103681093,-4.579765222824209,0.0002926893788310345,0.418242997645879,-0.4593127565055344,0.0009693571445637784,0.6203885725208181,0.044980559839483014,-0.06016750808159177,-6.109291409073323e-06,-0.003909946501806927,-0.019231479493682535,0.06458322014827411,-0.00012917522499103528,-0.08267214399426258,0.06439438985593648,0.080168040162242,5.9079940841108005e-06,0.0037811162138309123,0.8779392884949058,0.10289727376464197,1.0
0.22875817,7,-1.0608737437212343,-0.8169110486606249,0.00018224290993098215,0.11663546235582857,1.0034151538774263,0.0034151538774263024,0.0,0.9495614035087719,0.4134174585342407,912.0,866.0,-7.063048847402328,-5.396676271484834,0.00047493228876201664,0.32125707849640595,-0.46852482928250705,0.0007712521382310373,0.4936013684678639,-0.09698591914947308,-0.009212072776972668,-0.00019810500633274104,-0.12678720405295427,-0.1419664789889561,0.0509554353046191,-0.00019199571492366772,-0.12287725755114734,-0.12273499949527356,-0.01362778484365501,-6.282048993263244e-05,-0.04020511355688476,0.7525715494832343,0.12986934887405785,1.0
0.2614379,8,-1.0417593921591584,-0.7164866489747829,0.00025444054276993786,0.16284194737276023,1.003273752152476,0.0032737521524759394,0.0,0.9384264538198404,0.39981526136398315,877.0,823.0,-8.104808239561486,-6.113162920459617,0.0007293728315319545,0.20372946624149435,-0.3253699666304515,0.000480104700421431,0.30726700826971587,-0.1175276122549116,0.14315486265205557,-0.00029114743780960634,-0.18633436019814806,-0.02054169310543852,0.15236693542902824,-9.30424314768653e-05,-0.05954715614519379,0.12142478588351757,0.10141150012440914,9.895328344680242e-05,0.06333010140595355,0.4917156952662452,0.1704082531112548,1.0
0.29411763,9,-1.0465347664193392,-0.678814888421315,0.00028740461193882703,0.1839389516408493,1.0034299531015507,0.003429953101550698,0.0,0.9517241379310345,0.4229245185852051,870.0,828.0,-9.151343005980825,-6.791977808880932,0.0010167774434707815,0.047364133510368944,-0.09503565527050384,7.395136136587044e-05,0.04732887127415708,-0.1563653327311254,0.23033431135994764,-0.00040615333905556056,-0.2599381369955588,-0.03883772047621381,0.08717944870789207,-0.00011500590124595422,-0.0736037767974107,-0.018296027370775292,-0.06518748672113617,-2.1963469769088924e-05,-0.014056620652216911,0.11625471591280859,0.06915013829871053,1.0
0.3267974,10,-0.9865980559109157,-0.7211389005121747,0.00040602339029490033,0.25985496978873623,1.0034253588026727,0.0034253588026726955,0.0,0.939120631341601,0.44515669345855713,887.0,833.0,-10.137941061891741,-7.513116709393107,0.0014228008337656818,-0.07753313647688209,0.14004748456424387,-0.00034428307584748077,-0.2203411685423877,-0.12489726998725104,0.2350831398347477,-0.0004182344372133512,-0.2676700398165448,0.03146806274387437,0.004748828474800071,-1.2081098157790647e-05,-0.007731902820986014,0.07030578322008818,-0.082430620233092,0.00010292480308816358,0.06587187397642469,0.27235072193651305,0.12679437719145217,1.0
0.35947713,11,-0.9231181262900487,-0.8186825547364573,0.0006928861375354524,0.44344712802268954,1.0032840805402998,0.0032840805402998274,0.0,0.9298642533936652,0.41813868284225464,884.0,822.0,-11.06105918818179,-8.331799264129565,0.0021156869713011344,-0.16182542615633366,0.32222496315159965,-0.0005890845484331636,-0.3770141109972247,-0.08429228967945157,0.18217747858735578,-0.00024480147258568283,-0.156672942454837,0.040604980307799465,-0.05290566124739193,0.00017343296462766838,0.11099709736170776,0.009136917563925095,-0.057654489722192004,0.00018551406278545903,0.11872900018269378,0.5216857630027452,0.132303057153183,1.0
0.39215687,12,-0.9025020050472268,-0.9267249613257632,0.0008544986221511048,0.5468791181767071,1.00327837611476,0.0032783761147598955,0.0,0.9355932203389831,0.39639759063720703,885.0,828.0,-11.963561193229017,-9.258524225455329,0.0029701855934522394,-0.24278284545454554,0.438563180537777,-0.0007684332251150965,-0.49179726407366176,-0.08095741929821187,0.11633821738617733,-0.0001793486766819329,-0.11478315307643705,0.0033348703812396963,-0.06583926120117845,6.545279590374994e-05,0.04188978937839996,-0.03727010992655977,-0.012933599953786512,-0.00010798016872391844,-0.0691073079833078,0.7022433497874904,0.07957486486574887,1.0
0.4248366,13,-0.9031158142047913,-1.0497314942772051,0.0009487114702750573,0.6071753409760366,1.0034624849385332,0.0034624849385331835,0.0,0.9271523178807947,0.3926795721054077,906.0,840.0,-12.866677007433807,-10.308255719732534,0.003918897063727297,-0.3360416263204158,0.4716631627718755,-0.0009324586484840032,-0.596773535029762,-0.09325878086587025,0.03309998223409849,-0.0001640254233689067,-0.10497627095610029,-0.012301361567658375,-0.08323823515207884,1.5323253313026183e-05,0.009806882120336757,-0.01563623194889807,-0.017398973950900398,-5.0129542590723756e-05,-0.032082907258063204,0.8315820860552235,0.03970552835857163,1.0
0.45751634,14,-0.8774903037937495,-1.1416736564292786,0.0011194708688582287,0.7164613560692663,1.0035323255912616,0.003532325591261598,0.0,0.9428251121076233,0.4340415596961975,892.0,841.0,-13.744167311227557,-11.449929376161812,0.0050383679325855255,-0.40976875073386587,0.4501544330645011,-0.000987344174179683,-0.6319002714749972,-0.07372712441345008,-0.021508729707374385,-5.488552569567987e-05,-0.03512673644523512,0.019531656452420165,-0.054608711941472876,0.00010913989767322683,0.06984953451086517,0.03183301802007854,0.028629523210605967,9.381664436020065e-05,0.06004265239052842,0.8774094801036689,0.07374354711853166,1.0
0.49019608,15,-0.7400112565419494,-1.1406200577972372,0.0011470152042485846,0.7340897307190941,1.003219252615387,0.003219252615386914,0.0,0.9184845005740528,0.38202017545700073,871.0,800.0,-14.484178567769506,-12.59054943395905,0.00618538313683411,-0.3465169834029922,0.46459790461068984,-0.0010590347714938067,-0.6777822537560363,0.06325176733087368,0.014443471546188746,-7.169059731412363e-05,-0.045881982281039124,0.13697889174432376,0.03595220125356313,-1.680507161844376e-05,-0.010755245835804006,0.1174472352919036,0.09056091319503601,-0.0001259449692916706,-0.08060478034666918,0.8918037991968666,0.16879651267477477,1.0
0.5228758,16,-0.6937702076211085,-1.2929417820519322,0.0016492931225005625,1.05554759840036,1.0030317486845177,0.003031748684517721,0.0,0.8964326812428078,0.38279277086257935,869.0,779.0,-15.177948775390615,-13.883491216010981,0.007834676259334672,-0.1866160452983756,0.35706204159131794,-0.0005584659709907177,-0.3574182214340593,0.15990093810461659,-0.1075358630193719,0.000500568800503089,0.32036403232197697,0.09664917077374291,-0.12197933456556065,0.0005722593978172126,0.3662460146030161,-0.04032972097058085,-0.15793153581912378,0.0005890644694356564,0.3770012604388201,0.538578346131045,0.41072960298986383,1.0
0.5555555,17,-0.8270718686872122,-1.3893725707348081,0.0013403903061332315,0.8578497959252682,1.0035246795821438,0.0035246795821437527,0.0,0.9292134831460674,0.4067111015319824,890.0,827.0,-16.005020644077828,-15.27286378674579,0.009175066565467904,-0.14041139656740143,0.18831230937714416,-0.00036835079012843136,-0.23574450568219607,0.046204648730974185,-0.16874973221417378,0.00019011518086228633,0.12167371575186325,-0.1136962893736424,-0.06121386919480187,-0.0003104536196408027,-0.1986903165701137,-0.2103454601473853,0.060765465370758776,-0.0008827130174580153,-0.5649363311731298,0.3327947687514098,0.6058801141031914,1.0
0.58823526,18,-0.7507736682884567,-1.4448560709385894,0.0015865474373190026,1.0153903598841616,1.0034212676975554,0.0034212676975553524,0.0,0.9129943502824859,0.44384920597076416,885.0,808.0,-16.755794312366284,-16.71771985768438,0.010761614002786907,0.009921609572458578,0.0012513569197807328,9.10525293907876e-05,0.058273618810104066,0.15033300613986,-0.18706095245736343,0.00045940331951921896,0.29401812449230014,0.10412835740888582,-0.018311220243189652,0.00026928813865693263,0.17234440874043688,0.21782464678252822,0.04290264895161222,0.0005797417582977353,0.3710347253105506,0.05912545035662984,0.43238291064665607,1.0
0.620915,19,-0.7384813736118899,-1.5101648885757728,0.001724091432916358,1.1034185170664692,1.0033945490640566,0.0033945490640565623,0.0,0.9251781472684085,0.41041499376296997,842.0,779.0,-17.494275685978174,-18.227884746260152,0.012485705435703265,0.1791376632833277,-0.24117904940015578,0.0007402213668979262,0.4737416748146728,0.16921605371086912,-0.2424304063199365,0.0006491688375071386,0.4154680560045687,0.018883047571009115,-0.05536945386257308,0.00018976551798791964,0.12144993151226857,-0.0852453098378767,-0.03705823361938343,-7.952262066901299e-05,-0.05089447722816831,0.5609713100795662,0.10597321992217157,1.0
0.6535948,20,-0.6946093585367361,-1.3549993929881214,0.0014469170837735552,0.9260269336150753,1.0031366878329822,0.0031366878329821546,0.0,0.8863109048723898,0.3888112008571625,862.0,764.0,-18.18888504451491,-19.58288413924827,0.01393262251947682,0.4279966236628958,-0.28983923669749245,0.0011498661595177768,0.7359143420913772,0.24885896037956812,-0.04866018729733668,0.00040964479261985064,0.2621726672767044,0.079642906668699,0.19377021902259983,-0.00023952404488728797,-0.1532953887278643,0.06075985909768988,0.2491396728851729,-0.0004292895628752076,-0.2747453202401329,0.8993096307123637,0.37582885476870354,1.0
0.6862745,21,-0.7989900736451125,-1.45769225389687,0.0017728884136901666,1.1346485847617065,1.0031909414551365,0.0031909414551365423,0.0,0.8773148148148148,0.3931404650211334,864.0,758.0,-18.987875118160023,-21.04057639314514,0.015705510933166987,0.6074482484499413,-0.4022753768344458,0.0019100831108020862,1.2224531909133352,0.17945162478704546,-0.11243614013695336,0.0007602169512843093,0.48653884882195797,-0.06940733559252266,-0.06377595283961668,0.0003505721586644587,0.22436618154525356,-0.14905024226122165,-0.2575461718622165,0.0005900962035517467,0.37766157027311786,1.4230989625905823,0.4808058516908549,1.0
0.71895427,22,-0.9860631732591038,-1.3537065041818412,0.0011253724114112797,0.720238343303219,1.0034684385368629,0.00346843853686285,0.0,0.9213615023474179,0.4360918700695038,852.0,785.0,-19.973938291419127,-22.39428289732698,0.016830883344578267,0.6238683624972872,-0.404909333391025,0.0021096468808202047,1.350174003724931,0.01642011404734589,-0.0026339565565791645,0.00019956377001811854,0.12772081281159586,-0.16303151073969957,0.10980218358037419,-0.0005606531812661908,-0.3588180360103621,-0.09362417514717691,0.17357813641999087,-0.0009112253399306495,-0.5831842175556157,1.5414710968184973,0.6156286926557126,1.0
0.751634,23,-0.9898366647314549,-1.21307021449419,0.0006334484810341637,0.4054070278618648,1.00326608999114,0.0032660899911400865,0.0,0.9095182138660399,0.3737277388572693,851.0,774.0,-20.963774956150584,-23.607353111821173,0.01746433182561243,0.6704478490559254,-0.2615729997459191,0.0019035676776571926,1.2182833137006033,0.046579486558638195,0.1433363336451059,-0.0002060792031630121,-0.13189069002432774,0.030159372511292304,0.14597029020168506,-0.00040564297318113063,-0.2596115028359236,0.19319088325099187,0.03616810662131087,0.00015501020808506016,0.0992065331744385,1.414968192201195,0.22016535951952082,1.0
0.78431374,24,-0.979731117317864,-1.1283577307795096,0.00046002116945530945,0.29441354845139805,1.0030308637591132,0.0030308637591132115,0.0,0.8921113689095128,0.36730989813804626,862.0,769.0,-21.94350607346845,-24.73571084260068,0.017924352995067738,0.7582450992720062,-0.02940404432329302,0.0015814070426094541,1.0121005072700506,0.08779725021608087,0.23216895542262606,-0.0003221606350477385,-0.20618280643055265,0.041217763657442674,0.08883262177752016,-0.00011608143188472642,-0.0742921164062249,0.01105839114615037,-0.0571376684241649,0.0002895615412964042,0.1853193864296987,1.2649694325195666,0.19424282780677146,1.0
